Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),10000,0,3990307,0,2012500,6088352
Corona (noruega),0,0,4480993,4753857,0,0
Euro (U.E.),0,0,82354,0,0,0
Libra esterlina (Gran Bretaña),0,0,276,0,0,0
