Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),41.514,4.894.123.327,1.937.265.746,224.355.470,9.795.062,5.261.411.192
Euro (U.E.),0,0,33.852.950,0,0,0
Guaraní (Paraguay),520.242.292,466.565.169,11.156.816,0,0,0
