Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),27435020204,-,41221538,-,315897462,-
Euro (U.E.),-,-,32154192,-,-,-
Guaraní (Paraguay),2394724536,440265638,16515717,63587426,-,-
