Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),2621,218349261,33191589,20165716,21585792,7152,0
Euro (U.E.),0,0,2173766,0,0,0,0
Guaraní (Paraguay),26658019,10209066,1112945,0,0,0,1
