Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),5050,918650100,218418968,55904156,978269,387639475,1
Euro (U.E.),0,0,4258869,0.00,0,0,1
Guaraní (Paraguay),57261073,32426281,280589,0,0,0.00,1
Dólar (E.U.A.),3701786141,0,7102427,476661775,21942007,0,1
Euro (U.E.),0,0,4258869,0,0,0.00,1
Guaraní (Paraguay),296439060,32426281,216470,10138466,0,0,1
