Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),15.930,2.187968.024,287.584.608,82428341,0,1.447.788.584
Euro (U.E.),0,0,9.702.604,0,0,0
Guaraní (Paraguay),206.527.354,157.186.977,25.896.718,82.428.341,0,1.447.788584
