Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),0,451730,76303,0,0,0
Dólar (E.U.A.),55847117,21088371,23615340,54975569,567416,0
Real (Brasil),0,55770,0,0,0,0
Otras monedas (los demás países),0,4240,0,0,0,0
