Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),3405863,2012989,2366772,1404384,97515,0
Euro (U.E.),0,109777,19615,38,0,0
Otras monedas (los demás países),0,14311,0,0,0,0
