Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),4676953,10219414,11106947,6617901,0,0
Euro (U.E.),512,395167,59003,0,0,0
Otras monedas (los demás países),0,42839,0,0,0,0
