Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Peso (Argentina),0,16777250,602723,0,151388854,0,1
Euro (U.E.),0,669.00,142241,0,0,0.00,1
