Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),8698,0,3473,0,2344,0,1
Euro (U.E.),0,0,2,0,15,0,1
Libra esterlina (Gran Bretaña),0,0,43,0,0,0,1
Franco (Suiza),0,0,145,0,0,0,1
