Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),15604,0,5590,0,2478,0,1
UVA (Argentina),0,0,2,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,43,0,0,0,1
Franco (Suiza),0,0,145,0,0,0,1
