Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),65000000,77000000,20000000,7000000,55000000,588000000
Dólar (E.U.A.),0,0,2000000,0,0,0
