Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),88000000,60000000,14000000,12000000,35000000,623000000
Euro (U.E.),0,0,0,0,3000000,0
