Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,122933001,10775684,14529182,36833964.00,746079926.00,1
Euro (U.E.),0,0,706716,0,0,0,1
