Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),574387,41734063,41930784,16064,978253,0,1
Euro (U.E.),0,5117,0,0,0,0,1
Otras monedas (los demás países),0,20,0,0,0,0,1
