Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),104249842,506884140,656322642,2315519,49131170,0
Euro (U.E.),0,57645,0,0,0,0
Otras monedas (los demás países),0,192,0,0,0,0
