Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,11623713,0,11353508,0,0,1
UVA (Argentina),0,5585,0,0,0,0,1
Libra esterlina (Gran Bretaña),0,7,0,0,0,0,1
