Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),15422601,183496449,198791248,2799681,4592818,0
Euro (U.E.),0,19777,0,0,0,0
Otras monedas (los demás países),0,63,0,0,0,0
