Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),71165529,335587030,421094782,588281,18193767,0
Euro (U.E.),0,52419,0,0,0,0
Otras monedas (los demás países),0,171,0,0,0,0
