Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,130675,32344142.00,300704102,11072713,0
Corona (Suecia),0,0,4667219,0,33483,0
