Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Euro (U.E.),0,746,347,0,0,0,1
Dólar (E.U.A.),166223,685742,478113,517018,369807,0.00,1
