Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),496358.51,291257.16,571708.25,0,339927.13,0,1
UVA (Argentina),0,746.06,5941,0,0,0,1
