Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),549654,80875,574,446186,352,0
Euro (U.E.),3246,4034,0,5033,0,0
Yen (Japón),0,707258,0,167,0,0
