Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),473986450,0,15884,344051588,279889,0,1
Euro (U.E.),4883265,0,125650,4508760,0,0,1
Yen (Japón),4055805,0,0,30350,0,0,1
