Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),391261,228003,80,444413,276,0
Euro (U.E.),3048,1827,0,4059,0,0
Yen (Japón),0,3660,0,562,0,0
