Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),475026,0,188,367872,127,0
Euro (España),3856,0,0,3804,0,0
Yen (Japón),3782,0,0,115,0,0
