Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),493533573,0.00,159052,354526457,287126,0.00,1
Euro (U.E.),4889402,0,0,4505157,0,0,1
Yen (Japón),4161588,0,0,106955,0,0,1
