Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1881,0,8828,2195,12163,19767
Euro (U.E.),0,0,436,0,1307,25267
