Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,3743888,17483,11179363,6210794,1
Euro (U.E.),0,0,38062,163680,0,0,1
Real (Brasil),0,0,46465,4131,3501,0,1
Bolivar (Venezuela),0,0,405,81,4,0,1
Guaraní (Paraguay),0,0,90936,0,0,0,1
Peso (Uruguay),0,0,62,0,0,0,1
