Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),105772,0,36787046,3947415,121821212,48723364
Bolivar (Venezuela),0,0,0,0,54719,0
Real (Brasil),0,0,0,0,56088,0
Euro (U.E.),10487,0,4780316,0,3565478,0
Franco (Suiza),0,0,0,0,67703,0
Dólar (Canadá),0,0,0,0,303627,0
Guaraní (Paraguay),0,0,1485263,0,0,0
Peso (Colombia),0,0,78009,0,0,0
