Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),96354,0,23165583,7116143,71987903,109079761
Bolivar (Venezuela),0,0,0,0,32057,0
Real (Brasil),0,0,0,0,36098,0
Euro (U.E.),5782,0,2872498,0,38163.00,0
Franco (Suiza),0,0,0,0,52424,0
Dólar (Canadá),0,0,0,0,187314,0
Guaraní (Paraguay),0,0,832728,0,0,0
Peso (Uruguay),0,0,637,0,0,0
Peso (Colombia),0,0,47877,0,0,0
