Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0.00,2982319,12403,16589334.00,22992424,1
Euro (U.E.),0,0,17848,112485,0,0,1
Real (Brasil),0,0,23444,3163,5157,0,1
Bolivar (Venezuela),0,0,936,187,3,0,1
Guaraní (Paraguay),0,0,72862,0,0,0.00,1
Peso (Uruguay),0,0,46,0,0,0,1
