Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),116475.00,0,36247814,3072118,95011592,186097264
Bolivar (Venezuela),0,0,0,0,42586,0
Real (Brasil),0,0,0,0,40431,0
Euro (U.E.),7512,0,3377766.00,0,2760555,0
Franco (Suiza),0,0,0,0,47353.00,0
Dólar (Canadá),0,0,0,0,228716,0
Guaraní (Paraguay),0,0,1009236,0,0,0
Peso (Colombia),0,0,58010,0,0,0
