Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),39091411.00,1377133,30850768,0,80426887.00,644483962
Euro (U.E.),0,4014,0,0,0,0
