Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),5726808,42056,707591,0,2839310,11367628,1
UVA (Argentina),0,110,0,0,0,0,1
