Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),9164891,277397,2035876,0,2981160,25018032,1
Euro (U.E.),0,295,0,0,0,0,1
