Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),11540775,1284383,20386658,0,56273571,481601028
Euro (U.E.),0,3394,0,0,0,0
