Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,362262,451389,0,5130068,1377779
Euro (U.E.),0,4500,53245,0,245752,14437
