Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),2225785176,26059608,2744259844,421843428,1206714892,198589199
Euro (U.E.),26415836,64203,16546362,0,90100,0
Real (Brasil),196014,0,0,0,0,72
Otras monedas (los demás países),2530776,5673979,0,0,3143203,3607032
