Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),538744188,5855551,204244093,92288787,91967832,25038570
Euro (U.E.),1359213,13603,454376,0,0,257941
Real (Brasil),48734,0,0,0,0,0
Otras monedas (los demás países),545646,0,0,0,0,39921
