Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,1096152,0,20405387,18126638,36492348
Euro (U.E.),0,0,0,1314905,0,0
