Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,56840662,612840014,6674834,80829376.00,1
Euro (U.E.),0,0,10217665,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,164052,0,0,0,1
