Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),954445,0,23578867,99727494,12710324,56427189,0
Real (Brasil),5644,0,1281250,0,0,0,0
UVA (Argentina),45596,0,0,0,1008385,0,0
Peso (Chile),320,0,0,0,0,0,0
Peso (Uruguay),3669,0,0,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,47785,0,0,0,1
