Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,20597349,379270481,1460904,135947216,1
Euro (U.E.),0,0,209684,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,126666,0,0,0,1
