Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),8976083578,0,0,0,0,0
Dólar (E.U.A.),0,0,383792265,0,0,0
Euro (U.E.),0,0,11240628,0,0,0
