Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),7244598,0,-4481627,0,15858905,0,1
Libra esterlina (Gran Bretaña),0,0,-522375,0,0,0,1
