Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,606,45020,167,64445,1464108
Libra esterlina (Gran Bretaña),0,0,1155,0,11729,9122
