Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),620,0,-9499,-2972,22117,0,1
Libra esterlina (Gran Bretaña),0,0,-2636,0,2550,0,1
