Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),619,0,12180,19534,34018,0,0
Libra esterlina (Gran Bretaña),0,0.00,1319,0,792.00,0,0
