Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),621,0,-5388,0,20792,0,1
Libra esterlina (Gran Bretaña),0,0,-2055,0,2550,0,0
