Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Libra esterlina (Gran Bretaña),0,0,4656,0,14133,0
Dólar (E.U.A.),614,0,59531,279234,145281,302354
