Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),2486,0,61674,167,117239,1375702
Libra esterlina (Gran Bretaña),0,0,2604,0,9924,9122
