Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),95688475,30154168,115165164,1659,24196964,454125
Euro (U.E.),7635,424986,8,0,0,0
Real (Brasil),0,6778,0,0,0,0
Franco (Suiza),0,728,0,0,0,0
Peso (Uruguay),0,1,0,0,0,0
Peso (Chile),0,6712,0,0,0,0
Dólar (Canadá),0,1401,0,0,0,0
Yen (Japón),0,203,0,0,0,0
Yuan continental (China),0,280514,0,0,0,0
