Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),1802088,4251223,4767812,269,1023966,0,1
Euro (U.E.),465,18600,464,0,0,0,1
Real (Brasil),0,617,0,0,0,0,1
Franco (Suiza),0,60,0,0,0,0,1
Peso (Chile),0,735,0,0,0,0,1
Dólar (Canadá),0,129,0,0,0,0,1
Yen (Japón),0,25,0,0,0,0,1
