Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),304612,942048,2181344,484,1534740,249110,0
UVA (Argentina),616,6134,394,0,0,0,0
Yen (Japón),0,10,0,0,0,0,0
Dólar (Canadá),0,54,0,0,0,0,0
Peso (Chile),0,447,0,0,0,0,0
Real (Brasil),0,685,0,0,0,0,0
Franco (Suiza),0,24,0,0,0,0,0
