Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),90044894,13099056.00,98703353,8606,28473253,252490
Euro (U.E.),6430,340414,3,0,0,0
Real (Brasil),0,6224,0,0,0,0
Franco (Suiza),0,643,0,0,0,0
Peso (Uruguay),0,1,0,0,0,0
Peso (Chile),0,6008,0,0,0,0
Dólar (Canadá),0,1300,0,0,0,0
Yen (Japón),0,170,0,0,0,0
Yuan continental (China),0,307890,0,0,0,0
