Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),242276,2901436,3698390,61,502623,2913,1
Dólar (Canadá),0,112,0,0,0,0,1
Euro (u. Mon. Europea),401,16257,0,0,0,0,1
Real (Brasil),0,515,0,0,0,0,1
Franco (Suiza),0,52,0,0,0,0,1
Peso (Chile),0,603,0,0,0,0,1
Yen (Japón),0,22,0,0,0,0,1
