Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),1840468,2504181,3454088,118,805919,93074,1
Euro (U.E.),870,32015,1500,0,0,0,1
Real (Brasil),0,1046,0,0,0,0,1
Franco (Suiza),0,95,0,0,0,0,1
Peso (Chile),0,945,0,0,0,0,1
Dólar (Canadá),0,208,0,0,0,0,1
Yen (Japón),0,31,0,0,0,0,1
