Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),44747377,199206956,236733749,1397968,42833841,15801228
Euro (U.E.),0,5835926,3641348,7,71417,1860668
Real (Brasil),0,54830,0,0,0,133
Otras monedas (los demás países),52,3709676,0,10,0,64508
