Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),12979383,37897883,54175328,297470,18197280,6523439,1
Euro (U.E.),0,1431855,785011,0,1052,313742,1
Real (Brasil),0,18686,0,0,0,27,1
Otras monedas (los demás países),0,459024,0,2,562,11863,1
