Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),55165103,196675566,259525397,1962911,77115748,27166614,1
Euro (U.E.),0,6113634,3808691,35,32232,2064324,1
Real (Brasil),0,55378,0,0,0,138,1
Otras monedas (los demás países),54,2349120,0,10,0,101039,1
