Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1120484,0,235495,9673,83449,139309.00
Euro (U.E.),0,0,10405,0,25,1767.00
Real (Brasil),0,0,548,62239,0,0
