Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),973251,0,239700,13999,132272,0
Euro (U.E.),0,0,16896,0,0,0
Real (Brasil),0,0,0,66748,0,0
